filename,text,up_votes,down_votes,age,gender,accent,duration,generated_text
cv-valid-dev/sample-003652.mp3,suddenly he disappeared and i could hear a faint shriek behind the walls,1,0,thirties,male,us,4.224,suddenly he disappeared and i could hear a faint shriek behind the walls
cv-valid-dev/sample-003653.mp3,i went stretching my legs clumsily and feeling my way in the dark,2,0,,,,7.056,i went stretching my legs clumsily and feeling my way in the dark
cv-valid-dev/sample-003654.mp3,my review of the sun one star,2,1,,male,us,3.312,marilie of the sun one star
cv-valid-dev/sample-003655.mp3,meanwhile the boy thought about his treasure,5,0,,,,4.344,meanwhile the boy thought about his treasure
cv-valid-dev/sample-003656.mp3,sadly my dream of becoming a squirrel whisperer may never happen,2,1,,,,5.664,sabro my dream of becoming a squiddle whispere named nevahaca
cv-valid-dev/sample-003657.mp3,my wife pointed out to me the brightness of the red green and yellow signal lights,1,0,twenties,male,indian,7.752,my boy pointed out to me the brightness of the red green and yelow sinal lights
cv-valid-dev/sample-003658.mp3,what do you mean she can't get away,2,0,,,,3,what do you mean she can't get away
cv-valid-dev/sample-003659.mp3,now it will be with hope,2,1,,,,2.424,mawit will weave it forth
cv-valid-dev/sample-003660.mp3,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,3,1,,,,8.352,absolutely despicable that gingebred men are forced to live in the houses made of their own flesh
cv-valid-dev/sample-003661.mp3,and i will tell you how to find the hidden treasure,2,0,,,,3.024,and i will tell you how to find the hidden treasure
cv-valid-dev/sample-003662.mp3,and the girl pointed to the south indicating that it was there the strange man lived,6,0,,,,7.056,and the girl pointed to the south indicating that it was there the strange man lived
cv-valid-dev/sample-003663.mp3,dusk was falling as the boy arrived with his herd at an abandoned church,1,0,twenties,male,indian,5.76,dusk was falling at the boyarie with his hard had and abandoned judge
cv-valid-dev/sample-003664.mp3,i'll tell you in a minute,1,0,fourties,male,us,3.744,i'll tell you in em a minute
cv-valid-dev/sample-003665.mp3,i have the diet of a kid who found twenty dollars,2,0,fifties,male,us,4.944,i have the diet of a kid who found twenty dollis
cv-valid-dev/sample-003666.mp3,the elevators are still running,1,0,,,,2.736,the elevators car still running
cv-valid-dev/sample-003667.mp3,the fact that the two hours had stretched into an entire year didn't matter,2,1,fourties,female,us,6.264,the fact that the two hours had stretched unto an entire year didn't matter
cv-valid-dev/sample-003668.mp3,i've never seen her before,1,0,sixties,male,ireland,1.824,i have never seen her before
cv-valid-dev/sample-003669.mp3,but there was a sixth day the sun went on,1,0,,,,4.632,but there was a sixth day the sun went on
cv-valid-dev/sample-003670.mp3,aren't we godlike,1,0,,,us,2.424,aren't we godlike
cv-valid-dev/sample-003671.mp3,when he's an old man he's going to spend a month in africa,3,0,,,,5.64,when he's an old man he's going to spend a month in africa
cv-valid-dev/sample-003672.mp3,at night they spread their sleeping gear and kept their fires hidden,1,0,,,,5.664,at night they spread their sleeping year end kept their fires hidden
cv-valid-dev/sample-003673.mp3,from the railway station in the distance came the sound of trains ringing and rumbling,3,1,,,,6.384,from the railway station in the distant came the sound of trains ringing and rumbling
cv-valid-dev/sample-003674.mp3,i heard what you were talking about the other day with the alchemist the wind said,1,0,,,,6.024,i heard what you were talking about the other day with the alchymist the wind said
cv-valid-dev/sample-003675.mp3,i happen to know conway was married only three months ago,3,0,,,,6.192,i happened to know convay was married only three months ago
cv-valid-dev/sample-003676.mp3,it brought his heart into his mouth,2,0,,,,2.376,he brought his heart indro his mouth
cv-valid-dev/sample-003677.mp3,but she'll be there,2,0,,,,2.04,but she'll be there
cv-valid-dev/sample-003678.mp3,as they moved along the boy tried to listen to his heart,1,0,,,,4.704,as they moved along the boy tried to listen to his heart
cv-valid-dev/sample-003679.mp3,you'll marry fatima and you'll both be happy for a year,2,0,,,,6.816,ye'll marry flati mah and ye'll wot be happy for a year
cv-valid-dev/sample-003680.mp3,and then he perceived it very slowly,3,0,fifties,male,us,6.024,and then he perceived it very slowly
cv-valid-dev/sample-003681.mp3,i'll tell you something more,1,0,,,,2.544,i'll tell you something more
cv-valid-dev/sample-003682.mp3,they mounted their horses,3,0,sixties,male,canada,3.264,they mounted their horses
cv-valid-dev/sample-003683.mp3,scattered groups of people were hurrying from the direction of woking,3,0,,,,3.816,scattered groups of people were hurrying from the direction of walking
cv-valid-dev/sample-003684.mp3,the wind has many names,3,0,fifties,female,,3.6,the wind has many names
cv-valid-dev/sample-003685.mp3,i'll cover the method i use and describe some alternatives,1,0,twenties,male,us,3.72,i'll cover the method i use and describe some alternatives
cv-valid-dev/sample-003686.mp3,and i'm certain you'll find it the alchemist said,11,0,,,,4.944,and i'm certain you'll find it the alchymist said
cv-valid-dev/sample-003687.mp3,the hookahs were extinguished and the guards stood at attention,3,0,,,,4.824,zahukas were extinguished and the gods stood at attention
cv-valid-dev/sample-003688.mp3,an huge hole had been made by the impact of the projectile,1,0,,,,4.68,anusual have been made by he impact of the projectile
cv-valid-dev/sample-003689.mp3,we don't have to give up our club,2,0,,,,2.544,we don't have to give up our club
cv-valid-dev/sample-003690.mp3,another person was there to help him toward his destiny,2,0,,,,4.224,another person was there to help him towards his destiny
cv-valid-dev/sample-003691.mp3,the charcoal burned away to white ash,1,0,thirties,male,us,4.104,the charcoal burned away to white ash
cv-valid-dev/sample-003692.mp3,he stood irresolute for a moment and then scrambled out of the pit,4,0,thirties,male,canada,5.424,he stood irresolute for a moment and then scrambled out of the pit
cv-valid-dev/sample-003693.mp3,you can't see the planet with the naked eye,1,0,twenties,male,us,3.576,you can't see the planet with the naked eye
cv-valid-dev/sample-003694.mp3,he should have decided to become a shepherd the boy said,2,0,,,,4.944,he should have decided to become a shepherd the boy said
cv-valid-dev/sample-003695.mp3,she keeps saying that she has no regrets about moving back home but im not sure if its entirely true,2,0,,,,7.08,she keeps saying that she has no regrets about moving back home but i'm not sure if it's entirely true
cv-valid-dev/sample-003696.mp3,don't they usually keep the gun on the floor,1,0,thirties,male,scotland,3.024,don they usually keep the gun on the floor
cv-valid-dev/sample-003697.mp3,i'm afraid she'd feel ashamed to think she hadn't trusted you,2,1,,,,12.168,i'm afraid she'd feel ashamed to think she hadn't trusted you
cv-valid-dev/sample-003698.mp3,many people in berkshire surrey and middlesex must have seen it,4,1,teens,male,us,4.968,many people in berkshire surrey and middlesex must have seen it
cv-valid-dev/sample-003699.mp3,the omens will begin insistently to speak of it and you'll try to ignore them,3,0,,,,5.616,the omens will begin insistently to speak of it and you'll try to ignore them
cv-valid-dev/sample-003700.mp3,there were just drawings coded instructions and obscure texts,3,0,twenties,male,,4.704,there were just drawings coded instructions and obscure texts
cv-valid-dev/sample-003701.mp3,come into the office a minute,1,0,,,,2.784,come into the office a minute
cv-valid-dev/sample-003702.mp3,it's got to be somewhere,1,0,,,,2.376,it's got to be somewhere
cv-valid-dev/sample-003703.mp3,frank was dying so they were forced to leave him,1,0,twenties,female,england,4.464,frank was gnighing so they were forced to leave him
cv-valid-dev/sample-003704.mp3,you are wise because you observe everything from a distance the boy said,1,0,,,,4.704,you are wise because you observe everything from a distance the boy said
cv-valid-dev/sample-003705.mp3,there's one that says 'everything that happens once can never happen again,4,0,,,,4.224,there is one that says everything that happens once can never happen again
cv-valid-dev/sample-003706.mp3,most of them were staring quietly at the big table,1,0,,,,3.816,most of them were staring quietly at the begti of i
cv-valid-dev/sample-003707.mp3,looking down at the spoon he held the boy saw that the oil was gone,1,0,,,,6.504,looking down at the spoon he held the boy saw that the oil was gone
cv-valid-dev/sample-003708.mp3,thousands of workers commute from the surroundings into the city each day,1,0,,,,4.56,thousands of workers commute from the surroundings into the city each day
cv-valid-dev/sample-003709.mp3,the boy didn't say anything,2,0,,,,2.832,the boy didn't say anything
cv-valid-dev/sample-003710.mp3,but they were not there,4,0,,,,1.56,but they were not dere
cv-valid-dev/sample-003711.mp3,so he began to wander through the city and found himself at the gates,2,0,sixties,male,england,4.416,so he began to wander through the city and found himself at the gates
cv-valid-dev/sample-003712.mp3,is much less sensitive to spurious awakenings than the sleep mode,1,0,fourties,male,newzealand,5.664,is much less sensitive to spurious awakenings than the sleep mode
cv-valid-dev/sample-003713.mp3,that's the reason why i came in fourth,3,0,,,,7.008,that's the reason why i came in forth
cv-valid-dev/sample-003714.mp3,once you get into the desert there's no going back said the camel driver,2,0,twenties,male,indian,6.936,whence you get into the desert there is no going back said the camel driver
cv-valid-dev/sample-003715.mp3,i promised that i would make my own decisions he said to himself,5,0,,,,4.296,i promised that i would make my own decisions he said to himself
cv-valid-dev/sample-003716.mp3,i have the diet of a kid who found twenty dollars,7,1,,,,4.512,i have a diet of a kift who found twenty dollars
cv-valid-dev/sample-003717.mp3,they said nothing else,1,0,,,,2.664,they said nothing else
cv-valid-dev/sample-003718.mp3,he could always go back to being a shepherd,3,0,seventies,male,australia,3.648,he could always go back to being a shepherd
cv-valid-dev/sample-003719.mp3,and we had a bite,1,0,,,,1.944,and we had a bite
cv-valid-dev/sample-003720.mp3,not even a stick of gum,2,0,,,,2.232,not even a steak of gum
cv-valid-dev/sample-003721.mp3,he knew he was stronger than his friend,7,1,,male,us,2.88,he knew he was stronger than his friend
cv-valid-dev/sample-003722.mp3,the city was still sleeping,3,1,,,,5.04,the city was still sleeping
cv-valid-dev/sample-003723.mp3,that makes sense the alchemist answered,3,0,,,,4.08,that makes sense the ochimist answer
cv-valid-dev/sample-003724.mp3,the article in the current state is not good enough for publication,1,0,,,,5.664,the article in the current state is not good enough for publication
cv-valid-dev/sample-003725.mp3,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,2,0,sixties,female,canada,7.992,absolutely despicable that gingerbred men are forced to live in houses made of their own flesh
cv-valid-dev/sample-003726.mp3,i left her hanging around the american express,1,0,,,,2.712,i left her hanging around the american express
cv-valid-dev/sample-003727.mp3,this was the strangest of all things that ever came to earth from outer space,4,0,thirties,male,us,5.352,this was the strangest of all things that ever came to earth from outer space
cv-valid-dev/sample-003728.mp3,her walls were covered with dark and scary sketches,1,0,fourties,female,england,5.4,her walls were covered with dark and scary sketches
cv-valid-dev/sample-003729.mp3,here i am between my flock and my treasure the boy thought,2,0,seventies,male,canada,5.856,here i am between my flock and my treasure the boy thought
cv-valid-dev/sample-003730.mp3,but men began to reject simple things and to write tracts interpretations and philosophical studies,2,0,,,,8.136,but men began to reject simple things and to write tracts interpretations and philosophical studies
cv-valid-dev/sample-003731.mp3,one that will write,1,0,teens,male,indian,2.616,one that will write
cv-valid-dev/sample-003732.mp3,i'm afraid it'll be steve tina,1,0,thirties,male,australia,3.264,i'm afraid it'll be stevetena
cv-valid-dev/sample-003733.mp3,don't give in to your fears said the alchemist in a strangely gentle voice,2,0,twenties,female,canada,5.28,don't give in to your fears said the alchemist in a strangely gentle voice
cv-valid-dev/sample-003734.mp3,i've got a desk i want moved,2,0,,,,5.976,i've got a desk i want moved
cv-valid-dev/sample-003735.mp3,it was seen early in the morning rushing over eastward,6,1,fourties,female,us,4.968,it was seen early in the morning rushing over eastward
cv-valid-dev/sample-003736.mp3,i dont mind working from home most of the time but i do miss having coworkers,1,0,,,,7.368,i don't mind working from home most of de time but i do mishavin cold workers
cv-valid-dev/sample-003737.mp3,that was the law of hospitality,3,0,,,,3.504,that was the law of hospitality
cv-valid-dev/sample-003738.mp3,the boy wanted to believe that his friend had simply become separated from him by accident,3,0,,,,8.016,the boy wanted to believe that his friend had simply become separated from him by accident
cv-valid-dev/sample-003739.mp3,did you see the garden that it took the master gardener ten years to create,3,0,fifties,male,us,5.424,did you see the garden that it took the master gardener ten years to create
cv-valid-dev/sample-003740.mp3,he didn't seduce her with his words but with subliminal messages that's the trick,1,0,thirties,male,australia,4.584,he didn't sudu so with his words but with subliminal messages that's the trick
cv-valid-dev/sample-003741.mp3,a line of flame high can be seen in the atmosphere,3,0,,,,4.488,a line of flame high can be seen in the atmosphere
cv-valid-dev/sample-003742.mp3,i'm coming fatima he said,2,1,sixties,female,england,2.808,i'm coming fatimer he said
cv-valid-dev/sample-003743.mp3,i want to get back to my sheep faster,1,0,thirties,male,,4.896,i want to get back to my sheep faster
cv-valid-dev/sample-003744.mp3,we are part of that soul so we rarely recognize that it is working for us,1,0,,,,5.664,we are part of that soul so we rarely recognize that it is working for us
cv-valid-dev/sample-003745.mp3,and there you were in bed,1,0,,,,3.984,and there you were in bed
cv-valid-dev/sample-003746.mp3,air was either entering or escaping at the rim with a thin sizzling sound,1,0,,,,4.08,air was either entering or escaping at the rim with a thin sizzling sound
cv-valid-dev/sample-003747.mp3,the boy looked around for the ovens and other apparatus used in alchemy but saw none,2,1,twenties,male,australia,6.264,the boy looked around for the ovens and other apparatus used in alcemy tut sonan
cv-valid-dev/sample-003748.mp3,suppose there was a shane york and he walked into this office,2,0,twenties,male,england,4.056,suppose there was a she in yark wan he walked into this office
cv-valid-dev/sample-003749.mp3,he wrapped the twigs in a piece of cloth and put them back in his bag,3,0,,,,4.944,he wrammed the dwigs in a piece of plot and pught them back in his bak
cv-valid-dev/sample-003750.mp3,hires two personal trainers and make one of them train the other one,5,1,,,,3.792,high supersital trainers and make one of hem train the other one
cv-valid-dev/sample-003751.mp3,i haven't won my wings yet,1,0,twenties,other,us,3.144,i haven't want my wings yet
cv-valid-dev/sample-003752.mp3,i think you're a great guy,1,0,fifties,male,england,2.856,i think you're a great gu
cv-valid-dev/sample-003753.mp3,what's this the end of the eighth,2,0,fifties,male,,3.264,what's this the end of d eigh
cv-valid-dev/sample-003754.mp3,the boy was embarrassed and confessed that he had observed nothing,1,0,,,,5.304,the boy was embarrassed and confessed that he had observed nothing
cv-valid-dev/sample-003755.mp3,and above all don't forget to follow your destiny through to its conclusion,2,0,twenties,male,us,5.04,and above all don't forget to follow your destiny through to its conclusion
cv-valid-dev/sample-003756.mp3,had our instruments permitted it we might have been able to see the trouble way back when,3,0,twenties,male,england,6.168,had our instruments permitted it we might have been able to see the trouble way back when
cv-valid-dev/sample-003757.mp3,i don't know how to turn them into reality,1,0,,,,3.264,i don't know how to turn them into reality
cv-valid-dev/sample-003758.mp3,he started to read the book he had bought,1,0,,,,4.296,he started to read the book he had brought
cv-valid-dev/sample-003759.mp3,where are we going,2,0,twenties,male,,2.064,where are we going
cv-valid-dev/sample-003760.mp3,for every ten dead men among our enemies you will receive a piece of gold,6,1,,,,5.424,for every ten men dead among your enemies you'll receive a piece of gold
cv-valid-dev/sample-003761.mp3,he didn't need to seek out the old woman for this,3,0,twenties,male,,4.344,he didn't need to seek out the old woman for this
cv-valid-dev/sample-003762.mp3,from there he could see africa in the distance,3,0,,,,3.936,from there he could see africa in the distance
cv-valid-dev/sample-003763.mp3,i dont mind working from home most of the time but i do miss having coworkers,1,0,,,,7.128,i don't mind working for home most of the time but i doom mishaving co workers
cv-valid-dev/sample-003764.mp3,so you know about love the boy said,3,0,seventies,male,australia,4.056,so ye kno bad love the boys said
cv-valid-dev/sample-003765.mp3,once you get familiar with it you will want to use it for everything,2,0,,,,6.624,once you get familiar with it you will want to use it for everything
cv-valid-dev/sample-003766.mp3,the thought was so dreadful to him that he forgot about the heat and went forward,9,0,,,,6.456,the thought was so dreadful to him that he forgot about the heat and went forward
cv-valid-dev/sample-003767.mp3,to nourish the falcon,2,1,,,,4.056,to nourish the falcon
cv-valid-dev/sample-003768.mp3,i locked eyes with a fish in the tank,10,1,,,,2.664,i locked eyes with a fish in the tank
cv-valid-dev/sample-003769.mp3,i want to see him do it said the chief,3,0,,,,4.056,i want to see him do it said the chief
cv-valid-dev/sample-003770.mp3,but bakers are more important people than shepherds,3,0,teens,female,us,3.912,but bakers are more important people than shepherds
cv-valid-dev/sample-003771.mp3,i went stretching my legs clumsily and feeling my way in the dark,8,0,thirties,male,african,6.456,i went stretching my legs clumsily and feeling my way in the dark
cv-valid-dev/sample-003772.mp3,you have developed a serious case of pneumonia,2,0,thirties,male,,3.696,you have given up a serious case off my one youn
cv-valid-dev/sample-003773.mp3,but the tradition also says that we should believe the messages of the desert,2,1,,,,6.384,but the tradition also says that we should believe the messages of the deserts
cv-valid-dev/sample-003774.mp3,in alchemy it's called the soul of the world,2,1,,,,6.72,in i cany it's called the soul of the world
cv-valid-dev/sample-003775.mp3,hundreds must have seen it and taken it for a falling star,2,1,,,,5.688,hundreds must have seen it and taken it for a falling star
cv-valid-dev/sample-003776.mp3,he watched the hawks as they drifted on the wind,3,0,,,,3.144,he watched the hawks as they drifted on the winds
cv-valid-dev/sample-003777.mp3,gold would lose its value,3,0,,,,3.312,gold would lose its veil
cv-valid-dev/sample-003778.mp3,we'll leave tomorrow before sunrise was the alchemist's only response,6,2,twenties,male,us,4.896,wel live tamarrow before sunrise was the althemist on every spond
cv-valid-dev/sample-003779.mp3,he had not a cent in his pocket but he had faith,3,0,,,,5.136,he had not a cent in his pocket but he had faith
cv-valid-dev/sample-003780.mp3,the englishman had several suitcases filled with books,2,1,,,,4.176,the englishman had seven suit case filled with books
cv-valid-dev/sample-003781.mp3,but horses tire bit by bit,4,0,fourties,male,us,2.352,but horses tired bit by bit
cv-valid-dev/sample-003782.mp3,they began to ride out over the sands with the moon lighting their way,8,0,fifties,male,us,5.232,they began to ride out over the sands with the moon lighting their way
cv-valid-dev/sample-003783.mp3,just one more try,1,0,twenties,female,australia,2.04,just one more try
cv-valid-dev/sample-003784.mp3,he won't leave the circle,3,0,,,,2.256,he won't leave the circle
cv-valid-dev/sample-003785.mp3,love is the falcon's flight over your sands,2,0,,,,4.8,love is the falcin's flight over your sons
cv-valid-dev/sample-003786.mp3,lots of shepherds passed through selling their wool,1,0,,,,4.872,lots of shepherds passed through selling their wool
cv-valid-dev/sample-003787.mp3,our merchants bought that man and brought him to egypt,2,1,,,,3.336,our merchants bought that man and brought him to egypt
cv-valid-dev/sample-003788.mp3,it spoke of journeys discoveries books and change,1,0,,,,6.216,it spoke of journeys discoveries books and change
cv-valid-dev/sample-003789.mp3,i almost dropped him,1,0,twenties,male,england,2.304,i almost dropped him
cv-valid-dev/sample-003790.mp3,the accommodation was affordable and cosy,1,0,twenties,male,us,4.224,the accommodation was affordable and cosy
cv-valid-dev/sample-003791.mp3,so his heart was quiet for an entire afternoon,1,0,,,,3.48,so his heart was quiet for an entire afternoon
cv-valid-dev/sample-003792.mp3,the river babbled inanely to itself,1,0,fourties,male,us,3.168,the river babbled nanely to itself
cv-valid-dev/sample-003793.mp3,the airplane rose gracefully into the sky,2,0,teens,male,us,3.504,the airoplane rose gracefully into the sky
cv-valid-dev/sample-003794.mp3,hundreds must have seen it and taken it for a falling star,4,0,,,,11.976,hundreds must have seen it and taken it for a falling star
cv-valid-dev/sample-003795.mp3,the level ground was blackened as far as one could see and it was still giving off smoke,3,0,twenties,female,us,8.856,the level ground was blackened as far as one could see and it was still giving off smoke
cv-valid-dev/sample-003796.mp3,but would you mind telling me who goes out,1,0,fifties,female,australia,4.464,but would you mind telling me hogo out
cv-valid-dev/sample-003797.mp3,throughout the night the boy dug at the place he had chosen but found nothing,1,0,,,,5.328,throughout the night the boy dug at the place he had chosen but found
cv-valid-dev/sample-003798.mp3,she has chipped a fingernail,1,0,,,,2.904,she has chipped a finger neel
cv-valid-dev/sample-003799.mp3,get a load of this,1,0,teens,male,us,1.896,get a load of this
cv-valid-dev/sample-003800.mp3,without such love one's dreams would have no meaning,4,0,twenties,male,indian,4.104,without such love one's dream would have no meaning
cv-valid-dev/sample-003801.mp3,drawing from my own experience as a learner of english and german i value engaging activities that involve everyday conversation,2,0,,,,10.584,drawing from my own experience as a learner of english and german i value engaging activities that involve everyday conversation
cv-valid-dev/sample-003802.mp3,wouldn't do any good,1,0,seventies,male,england,2.784,wouldn't do any good
cv-valid-dev/sample-003803.mp3,i thought sure you'd remember me,2,0,fifties,female,us,2.592,i thought sure you'd remember me
cv-valid-dev/sample-003804.mp3,he decanted the wine and began to recount the disturbing story he had been told,1,0,twenties,female,us,4.32,he decanted the wine and began to recount the disturbing story he had been told
cv-valid-dev/sample-003805.mp3,you may kiss my hand,1,0,twenties,male,,3.936,you may kiss my hand
cv-valid-dev/sample-003806.mp3,as the sun rose the men began to beat the boy,2,0,,,,4.104,as the san rose the man began to beat the boy
cv-valid-dev/sample-003807.mp3,the girl dropped the container and the water spilled,3,0,,,,4.944,the girl dropped the contine and the wardas buildd
cv-valid-dev/sample-003808.mp3,i had to test your courage the stranger said,1,0,twenties,female,england,3.144,i had to test your courage the stranger said
cv-valid-dev/sample-003809.mp3,where'd you get it,3,0,,,,2.184,where do you get it
cv-valid-dev/sample-003810.mp3,the world speaks many languages the boy thought,2,0,,,,6.624,the world speaks many languages the boy thought
cv-valid-dev/sample-003811.mp3,i just don't trust anyone who says they've never had hamburger helper,3,1,,,,6.84,i just don't trust any one who says they have never had hamburg or hilper
cv-valid-dev/sample-003812.mp3,you can't believe it's not butter,4,0,,,,2.808,you can't believe it's not butter
cv-valid-dev/sample-003813.mp3,i'll hang it up,1,0,,,,2.424,i'll hang it up
cv-valid-dev/sample-003814.mp3,everyone has his or her own way of learning things he said to himself,2,0,fifties,male,australia,7.296,every one has his or her on way to learning things he said to himself
cv-valid-dev/sample-003815.mp3,the alchemists spent years in their laboratories observing the fire that purified the metals,2,0,fifties,female,,6.12,the alchemists spent years in their laboratories observing the fire that purified the metals
cv-valid-dev/sample-003816.mp3,hang on for a second,1,0,thirties,male,england,3.816,hang on for a second
cv-valid-dev/sample-003817.mp3,two women were still missing when the firefighters arrived,1,0,,,,5.184,two women were still missing when the fire fighters arrived
cv-valid-dev/sample-003818.mp3,do you know what,1,0,twenties,female,,1.704,do i know of what
cv-valid-dev/sample-003819.mp3,hey what do you say,2,0,twenties,male,canada,1.944,ey what do you say
cv-valid-dev/sample-003820.mp3,that night there was another jetting out of gas from the distant planet,4,0,thirties,male,ireland,4.704,that night there was another jetting out of gas from the distant planet
cv-valid-dev/sample-003821.mp3,that's when he'll be safe and not a minute before,2,0,,,,4.08,that's when he o be safe and not a minute before
cv-valid-dev/sample-003822.mp3,two days later the merchant spoke to the boy about the display,1,0,,,,4.8,two days later tha merchant spoke to the boy about the display
cv-valid-dev/sample-003823.mp3,i'm hunting with my falcon the alchemist answered,1,0,,,,4.824,i am hunting with my falcon the alchemist answered
cv-valid-dev/sample-003824.mp3,where's that airlines bag,1,0,,,,3.984,where is that aerline's bag
cv-valid-dev/sample-003825.mp3,the pink love heart keyring glowed,1,0,twenties,male,canada,3.336,the pink love heart kearing glowed
cv-valid-dev/sample-003826.mp3,ten years at the university and here i am in a corral,2,0,,,,4.704,ten years at the university and here i am in a correl
cv-valid-dev/sample-003827.mp3,many people in berkshire surrey and middlesex must have seen it,1,0,fourties,male,scotland,4.32,many people in barkshire surrey and middlesacks must have seen it
cv-valid-dev/sample-003828.mp3,somebody's going to get hurt,1,0,thirties,female,england,2.304,somebody's going to get hurt
cv-valid-dev/sample-003829.mp3,they formed heaps that are visible a mile and a half away,3,2,,,,4.08,the form of heave stet out of his vote awhile and unlawfully
cv-valid-dev/sample-003830.mp3,the boy was becoming nervous,2,1,,,,3.144,the boy was becoming nervous
cv-valid-dev/sample-003831.mp3,at the first glance it was really not very exciting,1,0,twenties,male,us,3.144,at the first glance it was really not very exciting
cv-valid-dev/sample-003832.mp3,something happens here you'll have to remember later on,1,0,twenties,male,us,3.384,something happens here you'll have to remember later on
cv-valid-dev/sample-003833.mp3,and if it is,2,0,teens,male,canada,2.016,and if it is
cv-valid-dev/sample-003834.mp3,i found a little crowd of about twenty people surrounding the huge hole,1,0,,,,4.104,in found a little crowd of about twenty people surrounding the huge hole
cv-valid-dev/sample-003835.mp3,i wanted them to be a part of your inheritance,2,0,,,,3.048,i wanted them to be a part of your inheritance
cv-valid-dev/sample-003836.mp3,the chair had leather upholstery,1,0,twenties,male,us,2.496,the chair had leather upholstry
cv-valid-dev/sample-003837.mp3,any statement on the red uprising tomorrow,1,0,,,,3.408,any statement of the ret aprising to morrow
cv-valid-dev/sample-003838.mp3,but the boy was certain that he had been looking at them,3,0,,,,3.336,but the boy was certain that he had been looking at the
cv-valid-dev/sample-003839.mp3,i'd like to build a display case for the crystal the boy said to the merchant,2,0,,,,5.136,i'd like to build a display case for the crystal the boy said to the merchant
cv-valid-dev/sample-003840.mp3,the englishman was disappointed,1,0,,,,2.904,the englishman was disappointed
cv-valid-dev/sample-003841.mp3,about an hour ago,2,0,,,,3.96,about an hour ago
cv-valid-dev/sample-003842.mp3,i got it back,3,0,,,,3.312,i got it back
cv-valid-dev/sample-003843.mp3,i have to find a man who knows that universal language,1,0,,,,6.096,i have to find men who knows that universal language
cv-valid-dev/sample-003844.mp3,why the shots stopped after the tenth no one on earth has tried to explain,3,0,,,,6.24,why the shots stopped after the tenth no one on earth has tried to explain
cv-valid-dev/sample-003845.mp3,but that's the jail,1,0,,,,1.8,but that's the jail
cv-valid-dev/sample-003846.mp3,another dreamer said the ticket seller to his assistant watching the boy walk away,2,0,,,,5.904,mina dreamer said the ticket cellar to his assistant wattinde boy walk away
cv-valid-dev/sample-003847.mp3,he paid for the wool and asked the shepherd to come back the following year,1,0,,,,5.232,he paid for the wool and asked the shepherd to come back the following year
cv-valid-dev/sample-003848.mp3,it's not what enters men's mouths that's evil said the alchemist,3,0,,,,4.824,it's not what enters men's mouths at's evil said the alchemist
cv-valid-dev/sample-003849.mp3,the following night the boy appeared at the alchemist's tent with a horse,1,0,twenties,female,,4.752,the following night the boy appeared at the alchemist pen with a horse
cv-valid-dev/sample-003850.mp3,there was no response from the elders,1,0,,,,3.144,there was no response from the others
cv-valid-dev/sample-003851.mp3,i thought the unscrewing might be automatic,3,0,,,,4.584,i thought the auntscrewing might be automatic
cv-valid-dev/sample-003852.mp3,the newspaper articles had prepared everyone for the reception of the idea,1,0,sixties,female,england,5.424,the newspaper articles had prepared everyone for the reception of the idea
cv-valid-dev/sample-003853.mp3,i forgot my hat,2,0,fourties,male,england,2.544,i forgot my head
cv-valid-dev/sample-003854.mp3,what's my name doing on it,1,0,,,,3.144,what's my name doing honour
cv-valid-dev/sample-003855.mp3,no one seemed to have thought about it that night,1,0,sixties,female,us,3.384,no one seemed to have thought about atat t
cv-valid-dev/sample-003856.mp3,i feel sick what should i do,1,0,,,,6.168,i feel sick what should i do
cv-valid-dev/sample-003857.mp3,it was just that he couldn't grasp what it meant,2,0,,,,3.144,it was just then he couldn't grasp what it meant
cv-valid-dev/sample-003858.mp3,he saw the boy appear from the other side of the dunes,3,0,,,,8.736,he saw the boy appear from the othor sate of the dunes
cv-valid-dev/sample-003859.mp3,i'll tell you what i'll do,1,0,,,,2.952,i tell you what i will do
cv-valid-dev/sample-003860.mp3,but she is gone,1,0,,,,2.76,but she is gone
cv-valid-dev/sample-003861.mp3,and they attacked an empty tent,3,0,,,,6.096,and they attacked an empty tent
cv-valid-dev/sample-003862.mp3,he was alarmed by what had happened,1,0,,,,3.744,he was alarmed by what had happened
cv-valid-dev/sample-003863.mp3,you should have seen the commotion in that locker room,3,0,fourties,male,us,3.144,you should have seen the commotion in that locker room
cv-valid-dev/sample-003864.mp3,i've got a flash for you,3,0,,,,5.28,ought but a flesh for you
cv-valid-dev/sample-003865.mp3,dusk was falling as the boy arrived with his herd at an abandoned church,2,0,,,,7.68,dusk was falling as the boy arrived with his herd at an unabandoned church
cv-valid-dev/sample-003866.mp3,coach has heard all about you,1,0,seventies,male,us,3.096,coachhas heard all about you
cv-valid-dev/sample-003867.mp3,that's the philosopher's stone and the elixir of life,3,0,twenties,male,african,5.76,that's a philosophers' tone and thelixer of live
cv-valid-dev/sample-003868.mp3,why didn't you say something,1,0,,,,6.768,why didn't you say something
cv-valid-dev/sample-003869.mp3,revenge is not my style but obviously accidents will happen,2,0,,,,4.152,revenge is not my style but obviously accident will happen
cv-valid-dev/sample-003870.mp3,the thing itself was almost entirely buried in sand,8,2,,,,4.248,the thing itself was almost entirely buried in sand
